annual_usage,bend_radius,bracket_pricing,comp_sum_weight,diameter,end_a_1x,end_a_2x,end_x_1x,end_x_2x,forming_x,forming_y,freq_supp,length,material_id_SP-0008,material_id_SP-0019,material_id_SP-0028,material_id_SP-0029,material_id_SP-0030,material_id_SP-0031,material_id_SP-0032,material_id_SP-0033,material_id_SP-0034,material_id_SP-0035,material_id_SP-0036,material_id_SP-0037,material_id_SP-0038,material_id_SP-0039,material_id_SP-0041,material_id_SP-0046,material_id_SP-0048,material_id_SP-9999,month,num_bends,num_boss,num_bracket,other,rev_qty,wall,year
0,50.8,1,0.12400000000000001,15.88,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,1,1.65,2013
0,50.8,1,0.12400000000000001,15.88,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,2,1.65,2013
0,50.8,1,0.12400000000000001,15.88,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,5,1.65,2013
0,50.8,1,0.12400000000000001,15.88,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,10,1.65,2013
0,50.8,1,0.12400000000000001,15.88,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,25,1.65,2013
0,50.8,1,0.12400000000000001,15.88,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,50,1.65,2013
0,50.8,1,0.12400000000000001,15.88,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,100,1.65,2013
0,50.8,1,0.12400000000000001,15.88,0,0,0,0,0,0,475,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,0.0,250,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0.0,0.0,0.0,1,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0.0,0.0,0.0,2,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0.0,0.0,0.0,5,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0.0,0.0,0.0,10,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0.0,0.0,0.0,25,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0.0,0.0,0.0,50,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0.0,0.0,0.0,100,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0.0,0.0,0.0,250,1.65,2013
223,63.5,0,0.0,34.92,0,1,0,1,0,1,129,93.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0.0,0.0,0.0,1,1.65,2008
1,40.67483344972685,0,0.055,16.379868365922515,0,0,0,0,0,0,340,97.65007262569836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3.8571578212290505,0.022905027932960894,0.0021997206703910613,0.010300279329608938,1,1.3711405377095678,2009
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,1,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,2,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,5,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,10,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,25,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,50,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,100,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,250,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,1,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,2,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,5,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,10,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,25,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,50,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,100,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,250,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,1,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,2,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,5,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,10,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,25,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,50,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,100,1.65,2013
0,25.4,1,0.096,12.7,0,0,0,0,0,0,475,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,0.0,0.0,250,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.0,1,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.0,2,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.0,5,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.0,10,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.0,25,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.0,50,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.0,100,1.65,2013
0,31.75,1,0.041999999999999996,9.52,0,0,0,0,0,0,475,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.0,250,1.65,2013
2820,38.1,0,0.29800000000000004,25.4,0,1,0,1,0,0,159,104.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,0.0,0.0,0.0,280,1.65,2013
10,127.0,0,0.057999999999999996,50.8,0,0,0,0,0,0,475,124.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,1.0,0.0,0.0,1,1.65,2011
392,0.0,0,0.0,88.9,0,0,0,0,1,1,475,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,16,1.65,2011
344,40.67483344972685,0,0.0,16.379868365922515,0,0,0,0,0,0,475,97.65007262569836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3.8571578212290505,0.022905027932960894,0.0021997206703910613,0.010300279329608938,25,1.3711405377095678,2011
115,38.1,1,0.12400000000000001,15.88,0,0,0,0,0,0,214,152.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,0.0,0.0,0.0,1,1.65,2013
43,38.1,1,0.12400000000000001,15.88,0,0,0,0,0,0,214,152.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,0.0,0.0,0.0,1,1.65,2008
5,101.6,0,3.33,76.2,0,1,1,1,0,0,475,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0,0.0,0.0,0.0,1,1.65,2011
150,38.1,0,0.096,12.7,0,0,0,0,0,0,718,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4.0,0.0,0.0,0.0,1,1.24,2006
200,25.4,0,0.096,12.7,0,0,0,0,0,0,718,26.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,1,1.24,2006
150,25.4,0,0.096,12.7,0,0,0,0,0,0,718,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,1,1.24,2006
127,19.05,0,0.028,6.35,0,0,0,0,1,1,718,44.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4.0,0.0,0.0,0.0,25,0.89,2006
20,38.1,0,0.076,12.7,0,0,0,0,1,1,718,57.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,0.0,0.0,0.0,4,1.65,2008
50,19.05,0,0.028,6.35,0,0,0,0,1,1,718,44.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4.0,0.0,0.0,0.0,4,0.89,2006
20,50.8,0,0.21,19.05,0,1,0,0,0,0,214,119.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5.0,0.0,0.0,0.0,20,1.65,2013
139,50.8,0,0.25,31.75,0,1,0,0,1,0,40,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,1,1.65,2009
1,38.1,0,0.11200000000000002,15.88,1,1,0,0,0,0,214,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,45,2.41,2013
200,31.75,0,0.213,15.88,0,1,0,1,0,0,10,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0.0,0.0,3.0,5,1.24,2008
37,25.4,0,0.037,12.7,0,1,0,0,0,0,10,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0,0.0,0.0,0.0,5,1.24,2008
135,40.67483344972685,0,2.408,16.379868365922515,0,0,0,0,0,0,475,97.65007262569836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3.8571578212290505,0.022905027932960894,0.0021997206703910613,0.010300279329608938,2,1.3711405377095678,2010
76,25.4,1,0.098,12.7,0,0,0,0,0,0,718,43.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0.0,0.0,1,1.65,2013
76,25.4,1,0.098,12.7,0,0,0,0,0,0,718,43.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0.0,0.0,4,1.65,2013
550,38.1,1,0.11,15.88,0,0,0,0,1,1,718,94.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,6.0,0.0,0.0,0.0,17,1.65,2008
550,38.1,1,0.11,15.88,0,0,0,0,1,1,718,94.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6.0,0.0,0.0,0.0,1,1.65,2014
1,50.8,0,0.387,25.4,0,1,0,0,0,0,214,69.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.0,0.0,0.0,0.0,40,1.65,2013
1,50.8,0,0.387,25.4,0,1,0,0,0,0,214,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,0.0,0.0,0.0,40,1.65,2013
1,50.8,0,0.12400000000000001,15.88,0,1,0,0,0,0,214,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.0,0.0,25,1.24,2013
0,50.8,1,0.20800000000000002,15.88,1,1,0,0,0,0,475,193.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0.0,0.0,0.0,1,1.65,2013
0,50.8,1,0.20800000000000002,15.88,1,1,0,0,0,0,475,193.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0.0,0.0,0.0,2,1.65,2013
0,50.8,1,0.20800000000000002,15.88,1,1,0,0,0,0,475,193.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0.0,0.0,0.0,5,1.65,2013
0,50.8,1,0.20800000000000002,15.88,1,1,0,0,0,0,475,193.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0.0,0.0,0.0,10,1.65,2013
0,50.8,1,0.20800000000000002,15.88,1,1,0,0,0,0,475,193.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0.0,0.0,0.0,25,1.65,2013
0,50.8,1,0.20800000000000002,15.88,1,1,0,0,0,0,475,193.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0.0,0.0,0.0,50,1.65,2013
0,50.8,1,0.20800000000000002,15.88,1,1,0,0,0,0,475,193.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0.0,0.0,0.0,100,1.65,2013
0,50.8,1,0.20800000000000002,15.88,1,1,0,0,0,0,475,193.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0.0,0.0,0.0,250,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,1,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,2,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,5,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,10,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,25,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,50,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,100,1.65,2013
0,50.8,1,0.166,15.88,0,0,0,0,0,0,475,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,250,1.65,2013
889,40.67483344972685,0,0.0,16.379868365922515,1,1,0,1,0,1,340,97.65007262569836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8571578212290505,0.022905027932960894,0.0021997206703910613,0.010300279329608938,1,1.3711405377095678,2008
427,40.67483344972685,0,0.0,16.379868365922515,1,1,0,1,0,1,340,97.65007262569836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8571578212290505,0.022905027932960894,0.0021997206703910613,0.010300279329608938,1,1.3711405377095678,2010
427,127.0,0,1.349,127.0,1,1,0,1,0,1,475,108.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0.0,0.0,0.0,1,1.65,2011
815,40.67483344972685,0,0.0,16.379868365922515,0,0,0,0,0,0,340,97.65007262569836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.8571578212290505,0.022905027932960894,0.0021997206703910613,0.010300279329608938,1,1.3711405377095678,2010
88,31.75,0,0.338,12.7,0,0,0,0,0,0,718,121.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,0.0,0.0,0.0,1,1.65,2006
2,152.4,0,1.6489999999999998,76.2,0,0,1,1,0,1,475,61.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,0.0,0.0,2,1.65,2011
2,152.4,0,0.0,76.2,0,0,0,1,0,1,475,37.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.0,0.0,2,1.65,2011
12,50.8,0,0.166,15.88,0,0,0,0,0,0,157,156.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,5,1.65,2014
5,196.85,0,0.0,127.0,0,1,0,0,1,1,475,126.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.0,5,1.65,2014
3,127.0,0,1.9380000000000002,127.0,0,1,0,1,1,0,475,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.0,0.0,1,1.65,2011
4,139.7,1,0.18,127.0,0,0,1,1,1,1,475,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,0.0,0.0,1,1.65,2011
4,139.7,1,0.18,127.0,0,0,1,1,1,1,475,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,0.0,0.0,2,1.65,2011
4,139.7,1,0.18,127.0,0,0,1,1,1,1,475,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1.0,0.0,0.0,4,1.65,2011
5,139.7,1,0.36,127.0,0,0,0,1,1,1,475,163.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.0,2.0,0.0,0.0,1,1.65,2011
5,139.7,1,0.36,127.0,0,0,0,1,1,1,475,163.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.0,2.0,0.0,0.0,2,1.65,2011
5,139.7,1,0.36,127.0,0,0,0,1,1,1,475,163.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.0,2.0,0.0,0.0,4,1.65,2011
1,38.1,1,0.098,12.7,0,0,0,0,0,0,214,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,1,0.89,2012
1,38.1,1,0.098,12.7,0,0,0,0,0,0,214,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,6,0.89,2012
1,38.1,1,0.098,12.7,0,0,0,0,0,0,214,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,20,0.89,2012
51,40.67483344972685,0,0.0,16.379868365922515,0,0,0,0,1,1,11,97.65007262569836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3.8571578212290505,0.022905027932960894,0.0021997206703910613,0.010300279329608938,1,1.3711405377095678,2008
5,0.0,0,0.0,63.5,0,0,0,0,1,1,40,118.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1,1.65,2014
38,38.1,0,0.09,25.4,0,0,0,0,0,1,40,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.0,0.0,0.0,0.0,1,1.65,2009
0,50.8,1,0.2,15.88,0,0,0,0,0,0,475,223.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,1,1.65,2013
0,50.8,1,0.2,15.88,0,0,0,0,0,0,475,223.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,2,1.65,2013
0,50.8,1,0.2,15.88,0,0,0,0,0,0,475,223.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,5,1.65,2013
0,50.8,1,0.2,15.88,0,0,0,0,0,0,475,223.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,10,1.65,2013
0,50.8,1,0.2,15.88,0,0,0,0,0,0,475,223.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,25,1.65,2013
0,50.8,1,0.2,15.88,0,0,0,0,0,0,475,223.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,50,1.65,2013
0,50.8,1,0.2,15.88,0,0,0,0,0,0,475,223.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,100,1.65,2013
0,50.8,1,0.2,15.88,0,0,0,0,0,0,475,223.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,250,1.65,2013
0,50.8,1,0.12400000000000001,15.88,0,1,0,0,0,0,475,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,1,1.24,2013
0,50.8,1,0.12400000000000001,15.88,0,1,0,0,0,0,475,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,2,1.24,2013
0,50.8,1,0.12400000000000001,15.88,0,1,0,0,0,0,475,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,5,1.24,2013
0,50.8,1,0.12400000000000001,15.88,0,1,0,0,0,0,475,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,10,1.24,2013
0,50.8,1,0.12400000000000001,15.88,0,1,0,0,0,0,475,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,25,1.24,2013
0,50.8,1,0.12400000000000001,15.88,0,1,0,0,0,0,475,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,50,1.24,2013
0,50.8,1,0.12400000000000001,15.88,0,1,0,0,0,0,475,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,100,1.24,2013
0,50.8,1,0.12400000000000001,15.88,0,1,0,0,0,0,475,138.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0,0.0,0.0,250,1.24,2013
52,40.67483344972685,0,0.0,16.379868365922515,0,0,0,0,0,0,475,97.65007262569836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3.8571578212290505,0.022905027932960894,0.0021997206703910613,0.010300279329608938,1,1.3711405377095678,2011
260,12.7,0,0.042,6.35,0,0,0,0,0,0,157,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,4.0,0.0,0.0,0.0,35,0.89,2008
260,19.05,0,0.042,6.35,0,0,0,0,0,0,157,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5.0,0.0,0.0,0.0,35,0.89,2008
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,86.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,0.0,0.0,0.0,1,0.71,2013
0,19.05,1,0.018000000000000002,6.35,0,0,0,0,1,1,475,86.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,0.0,0.0,0.0,2,0.71,2013
